question_id,db_id,method,tier,hardness,table_tp,table_fp,table_fn,table_precision,table_recall,table_f1,table_srr_hit,table_predicted_count,table_gold_count,table_hallucinated,column_tp,column_fp,column_fn,column_precision,column_recall,column_f1,column_srr_hit,column_predicted_count,column_gold_count,column_hallucinated,hallucination_rate,hallucinated_tables_list,hallucinated_columns_list
504,battle_death,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
505,battle_death,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,6,0,0,1.0,1.0,1.0,True,6,6,0,0.0,,
506,battle_death,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
507,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
508,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
509,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
510,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
511,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
512,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
513,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
514,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
515,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
516,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
517,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
518,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
519,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
520,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,1,0.0,0.0,0.0,False,1,1,0,0.0,,
521,student_transcripts_tracking,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
522,student_transcripts_tracking,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,3,3,0,0.0,,
523,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
524,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
525,student_transcripts_tracking,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
526,student_transcripts_tracking,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
527,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
528,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
529,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
530,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
531,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
532,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
533,student_transcripts_tracking,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,5,2,0,0.7142857142857143,1.0,0.8333333333333333,True,7,5,0,0.0,,
534,student_transcripts_tracking,llm_bidirectional,tier2,medium,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,5,2,0,0.7142857142857143,1.0,0.8333333333333333,True,7,5,0,0.0,,
535,student_transcripts_tracking,llm_bidirectional,tier2,hard,3,0,0,1.0,1.0,1.0,True,3,3,0,8,0,0,1.0,1.0,1.0,True,8,8,0,0.0,,
536,student_transcripts_tracking,llm_bidirectional,tier2,hard,3,0,0,1.0,1.0,1.0,True,3,3,0,8,0,0,1.0,1.0,1.0,True,8,8,0,0.0,,
537,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,3,3,0,0.5,1.0,0.6666666666666666,True,6,3,0,0.0,,
538,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
539,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
540,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,3,2,0,0.6,1.0,0.7499999999999999,True,5,3,0,0.0,,
541,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,1,0,0.8333333333333334,1.0,0.9090909090909092,True,6,5,1,0.1111111111111111,,Students.enrollment_count
542,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,1,0,0.8333333333333334,1.0,0.9090909090909092,True,6,5,1,0.1111111111111111,,Students.enrollment_count
543,student_transcripts_tracking,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
544,student_transcripts_tracking,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,0.0,,
545,student_transcripts_tracking,llm_bidirectional,tier2,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
546,student_transcripts_tracking,llm_bidirectional,tier2,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
547,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
548,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
549,student_transcripts_tracking,llm_bidirectional,tier2,extra,3,0,0,1.0,1.0,1.0,True,3,3,0,6,0,0,1.0,1.0,1.0,True,6,6,0,0.0,,
550,student_transcripts_tracking,llm_bidirectional,tier2,extra,3,0,0,1.0,1.0,1.0,True,3,3,0,6,0,0,1.0,1.0,1.0,True,6,6,0,0.0,,
551,student_transcripts_tracking,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
552,student_transcripts_tracking,llm_bidirectional,tier2,medium,2,1,0,0.6666666666666666,1.0,0.8,True,3,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
553,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
554,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
555,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
556,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
557,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,4,5,0,0.4444444444444444,1.0,0.6153846153846153,True,9,4,0,0.0,,
558,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,4,1,0,0.8,1.0,0.888888888888889,True,5,4,0,0.0,,
559,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
560,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
561,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,1,0,0.8,1.0,0.888888888888889,True,5,4,0,0.0,,
562,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,4,1,0,0.8,1.0,0.888888888888889,True,5,4,0,0.0,,
563,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
564,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
565,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
566,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
567,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
568,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
569,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
570,student_transcripts_tracking,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
571,student_transcripts_tracking,llm_bidirectional,tier2,hard,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,1,0.1666666666666666,,Transcript_Contents.transcript_count
572,student_transcripts_tracking,llm_bidirectional,tier2,hard,1,2,0,0.3333333333333333,1.0,0.5,True,3,1,0,1,5,0,0.1666666666666666,1.0,0.2857142857142857,True,6,1,0,0.0,,
573,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,3,1,0,0.75,1.0,0.8571428571428571,True,4,3,0,0.0,,
574,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,2,0,1,1.0,0.6666666666666666,0.8,False,2,3,0,0.0,,
575,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,4,2,0,0.6666666666666666,1.0,0.8,True,6,4,0,0.0,,
576,student_transcripts_tracking,llm_bidirectional,tier2,extra,2,2,0,0.5,1.0,0.6666666666666666,True,4,2,0,4,1,0,0.8,1.0,0.888888888888889,True,5,4,0,0.0,,
577,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
578,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,10,0,0.0909090909090909,1.0,0.1666666666666666,True,11,1,0,0.0,,
579,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,11,0,0.0833333333333333,1.0,0.1538461538461538,True,12,1,0,0.0,,
580,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,4,0,0.2,1.0,0.3333333333333333,True,5,1,0,0.0,,
581,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,2,4,0,0.3333333333333333,1.0,0.5,True,6,2,0,0.0,,
582,student_transcripts_tracking,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
583,student_transcripts_tracking,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
584,student_transcripts_tracking,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
585,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
586,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
587,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
588,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
589,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
590,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
591,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
592,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
593,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
594,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
595,tvshow,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,1,0.3333333333333333,,TV_Channel.num_channels
596,tvshow,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,1,0.3333333333333333,,TV_Channel.channel_count
597,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
598,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
599,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
600,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
601,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
602,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
603,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
604,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
605,tvshow,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,1,0.3333333333333333,,TV_Channel.number_of_TV_Channel
606,tvshow,llm_bidirectional,tier2,hard,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,1,0.25,,TV_Channel.channel_count
607,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
608,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
609,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
610,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
611,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
612,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
613,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
614,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
615,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
616,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
617,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
618,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
619,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
620,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
621,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
622,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
623,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
624,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
625,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
626,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
627,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
628,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,0.0,,
629,tvshow,llm_bidirectional,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
630,tvshow,llm_bidirectional,tier2,medium,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
631,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
632,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
633,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
634,tvshow,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
635,tvshow,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
636,tvshow,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
637,tvshow,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
638,tvshow,llm_bidirectional,tier2,extra,2,0,0,1.0,1.0,1.0,True,2,2,0,5,0,0,1.0,1.0,1.0,True,5,5,0,0.0,,
639,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
640,tvshow,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
641,tvshow,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
642,tvshow,llm_bidirectional,tier2,easy,1,1,0,0.5,1.0,0.6666666666666666,True,2,1,0,1,1,1,0.5,0.5,0.5,False,2,2,0,0.0,,
643,tvshow,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
644,tvshow,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
645,tvshow,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
646,tvshow,llm_bidirectional,tier2,hard,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
647,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
648,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,0,1,0,0.0,1.0,0.0,True,1,0,0,0.0,,
649,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
650,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
651,poker_player,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
652,poker_player,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
653,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
654,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,1,0,0,1.0,1.0,1.0,True,1,1,0,0.0,,
655,poker_player,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
656,poker_player,llm_bidirectional,tier2,medium,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
657,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
658,poker_player,llm_bidirectional,tier2,easy,1,0,0,1.0,1.0,1.0,True,1,1,0,2,0,0,1.0,1.0,1.0,True,2,2,0,0.0,,
659,poker_player,llm_bidirectional,tier2,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
660,poker_player,llm_bidirectional,tier2,easy,2,0,0,1.0,1.0,1.0,True,2,2,0,3,0,0,1.0,1.0,1.0,True,3,3,0,0.0,,
661,poker_player,llm_bidirectional,tier2,medium,2,0,0,1.0,1.0,1.0,True,2,2,0,4,0,0,1.0,1.0,1.0,True,4,4,0,0.0,,
